composition_id	base_id	candidate_source	candidate_group	candidate_band	is_mirror	mirror_model	assessor_source	assessor_model	path	filename	filename_original	ai_assessment_filename	ai_assessment_path	score_source_file	adequacao_ao_tema	adequacao_a_coletanea	adequacao_ao_tipo_de_texto	adequacao_a_norma_padrao	coesao	coerencia	pontuacao_total	score_sum_check	score_residual
35228_human_low	35228	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35228.txt		35228_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35228_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35228_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	0.0	3.0	3.0	15.0	15.0	0.0
35278_human_low	35278	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35278.txt		35278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35278_avaliacao_gpt-5.6-sol.md	4.0	3.0	2.0	0.0	3.0	2.0	14.0	14.0	0.0
35291_human_low	35291	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35291.txt		35291_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35291_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35291_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.5	2.0	3.0	4.0	17.5	17.5	0.0
35457_human_low	35457	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35457.txt		35457_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35457_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35457_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	1.5	3.0	3.0	19.5	19.5	0.0
35465_human_low	35465	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35465.txt		35465_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35465_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35465_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	2.0	2.0	12.0	12.0	0.0
35485_human_low	35485	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35485.txt		35485_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35485_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35485_avaliacao_gpt-5.6-sol.md	3.0	3.0	3.0	0.0	1.0	2.0	12.0	12.0	0.0
35549_human_low	35549	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35549.txt		35549_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35549_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35549_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	0.0	2.0	3.0	14.0	14.0	0.0
35577_human_low	35577	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35577.txt		35577_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35577_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35577_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	2.0	3.0	13.0	13.0	0.0
35633_human_low	35633	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35633.txt		35633_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35633_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35633_avaliacao_gpt-5.6-sol.md	4.5	4.5	4.0	2.0	4.0	4.0	23.0	23.0	0.0
35661_human_low	35661	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35661.txt		35661_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35661_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35661_avaliacao_gpt-5.6-sol.md	3.5	3.5	3.0	0.0	2.0	3.0	15.0	15.0	0.0
35820_human_low	35820	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35820.txt		35820_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35820_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35820_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	3.0	3.0	3.0	17.0	17.0	0.0
35852_human_low	35852	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35852.txt		35852_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35852_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35852_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	2.0	2.0	12.0	12.0	0.0
35906_human_low	35906	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35906.txt		35906_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35906_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35906_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	1.0	3.0	4.0	19.0	19.0	0.0
35911_human_low	35911	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35911.txt		35911_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35911_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35911_avaliacao_gpt-5.6-sol.md	4.0	3.0	2.5	0.0	3.0	4.0	16.5	16.5	0.0
35937_human_low	35937	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35937.txt		35937_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35937_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35937_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	1.0	3.0	3.0	18.0	18.0	0.0
35979_human_low	35979	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35979.txt		35979_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35979_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35979_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	3.0	2.0	13.0	13.0	0.0
35986_human_low	35986	human	human_low	low	False		gpt_ai	gpt-5.6-sol		35986.txt		35986_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35986_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/35986_avaliacao_gpt-5.6-sol.md	3.5	3.5	4.0	1.0	3.5	3.5	19.0	19.0	0.0
36000_human_low	36000	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36000.txt		36000_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36000_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36000_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	2.0	2.0	12.0	12.0	0.0
36079_human_low	36079	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36079.txt		36079_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36079_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36079_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	1.0	3.0	3.0	16.0	16.0	0.0
36085_human_low	36085	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36085.txt		36085_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36085_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36085_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	0.0	4.0	4.0	20.0	20.0	0.0
36095_human_low	36095	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36095.txt		36095_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36095_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36095_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	1.0	2.0	3.0	15.0	15.0	0.0
36137_human_low	36137	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36137.txt		36137_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36137_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36137_avaliacao_gpt-5.6-sol.md	3.0	3.0	4.0	3.0	3.0	4.0	20.0	20.0	0.0
36140_human_low	36140	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36140.txt		36140_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36140_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36140_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	2.0	3.0	2.0	15.0	15.0	0.0
36172_human_low	36172	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36172.txt		36172_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36172_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36172_avaliacao_gpt-5.6-sol.md	3.0	2.5	3.5	0.0	2.5	4.0	15.5	15.5	0.0
36181_human_low	36181	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36181.txt		36181_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36181_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36181_avaliacao_gpt-5.6-sol.md	3.5	3.5	3.0	0.0	2.0	3.5	15.5	15.5	0.0
36188_human_low	36188	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36188.txt		36188_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36188_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36188_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	1.0	3.0	3.0	15.0	15.0	0.0
36225_human_low	36225	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36225.txt		36225_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36225_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36225_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	3.0	3.0	14.0	14.0	0.0
36238_human_low	36238	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36238.txt		36238_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36238_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36238_avaliacao_gpt-5.6-sol.md	3.5	3.0	4.0	2.0	3.0	3.0	18.5	18.5	0.0
36248_human_low	36248	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36248.txt		36248_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36248_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36248_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.5	0.0	3.0	3.0	14.5	14.5	0.0
36278_human_low	36278	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36278.txt		36278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36278_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	2.0	3.0	5.0	21.0	21.0	0.0
36295_human_low	36295	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36295.txt		36295_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36295_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36295_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	4.0	5.0	5.0	28.5	28.5	0.0
36307_human_low	36307	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36307.txt		36307_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36307_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36307_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	1.0	3.0	3.0	15.0	15.0	0.0
36341_human_low	36341	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36341.txt		36341_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36341_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36341_avaliacao_gpt-5.6-sol.md	3.0	2.5	4.0	3.0	4.0	4.0	20.5	20.5	0.0
36430_human_low	36430	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36430.txt		36430_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36430_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36430_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	3.0	3.0	3.0	17.0	17.0	0.0
36522_human_low	36522	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36522.txt		36522_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36522_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36522_avaliacao_gpt-5.6-sol.md	3.5	2.0	3.5	1.5	3.0	3.5	17.0	17.0	0.0
36524_human_low	36524	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36524.txt		36524_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36524_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36524_avaliacao_gpt-5.6-sol.md	1.5	1.0	2.0	0.0	2.0	3.0	9.5	9.5	0.0
36547_human_low	36547	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36547.txt		36547_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36547_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36547_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	2.0	2.0	12.0	12.0	0.0
36578_human_low	36578	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36578.txt		36578_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36578_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36578_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	0.0	2.0	3.0	16.0	16.0	0.0
36590_human_low	36590	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36590.txt		36590_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36590_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36590_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	0.0	2.0	3.0	14.0	14.0	0.0
36616_human_low	36616	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36616.txt		36616_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36616_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36616_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	0.0	2.0	2.0	15.0	15.0	0.0
36704_human_low	36704	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36704.txt		36704_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36704_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36704_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	2.0	3.0	4.0	21.0	21.0	0.0
36721_human_low	36721	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36721.txt		36721_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36721_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36721_avaliacao_gpt-5.6-sol.md	3.0	3.5	4.0	0.0	3.0	3.0	16.5	16.5	0.0
36727_human_low	36727	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36727.txt		36727_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36727_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36727_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.5	1.0	3.0	4.0	20.5	20.5	0.0
36742_human_low	36742	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36742.txt		36742_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36742_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36742_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	2.0	2.0	12.0	12.0	0.0
36797_human_low	36797	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36797.txt		36797_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36797_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36797_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	0.0	3.0	3.0	18.0	18.0	0.0
36827_human_low	36827	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36827.txt		36827_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36827_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36827_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.0	0.0	3.0	4.0	18.5	18.5	0.0
36856_human_low	36856	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36856.txt		36856_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36856_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36856_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	2.0	3.0	4.0	20.0	20.0	0.0
36867_human_low	36867	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36867.txt		36867_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36867_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36867_avaliacao_gpt-5.6-sol.md	3.0	2.5	4.0	0.0	3.0	2.0	14.5	14.5	0.0
36872_human_low	36872	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36872.txt		36872_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36872_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36872_avaliacao_gpt-5.6-sol.md	3.0	2.5	3.0	0.0	2.0	2.5	13.0	13.0	0.0
36973_human_low	36973	human	human_low	low	False		gpt_ai	gpt-5.6-sol		36973.txt		36973_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36973_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/36973_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	1.0	2.0	11.0	11.0	0.0
37010_human_low	37010	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37010.txt		37010_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37010_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37010_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.0	0.0	3.0	4.0	18.5	18.5	0.0
37034_human_low	37034	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37034.txt		37034_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37034_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37034_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	2.0	3.0	13.0	13.0	0.0
37043_human_low	37043	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37043.txt		37043_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37043_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37043_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	0.0	3.0	3.0	18.0	18.0	0.0
37063_human_low	37063	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37063.txt		37063_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37063_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37063_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.0	0.0	3.5	4.0	19.0	19.0	0.0
37078_human_low	37078	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37078.txt		37078_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37078_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37078_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	0.0	2.0	3.0	14.0	14.0	0.0
37094_human_low	37094	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37094.txt		37094_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37094_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37094_avaliacao_gpt-5.6-sol.md	3.0	1.5	3.5	2.0	3.5	3.0	16.5	16.5	0.0
37099_human_low	37099	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37099.txt		37099_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37099_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37099_avaliacao_gpt-5.6-sol.md	3.0	2.5	3.5	2.0	3.0	3.5	17.5	17.5	0.0
37158_human_low	37158	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37158.txt		37158_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37158_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37158_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	1.0	3.0	4.0	19.0	19.0	0.0
37212_human_low	37212	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37212.txt		37212_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37212_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37212_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	3.0	3.0	14.0	14.0	0.0
37224_human_low	37224	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37224.txt		37224_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37224_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37224_avaliacao_gpt-5.6-sol.md	3.0	2.5	3.5	0.0	2.0	2.0	13.0	13.0	0.0
37260_human_low	37260	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37260.txt		37260_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37260_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37260_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	0.0	3.0	3.0	14.0	14.0	0.0
37345_human_low	37345	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37345.txt		37345_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37345_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37345_avaliacao_gpt-5.6-sol.md	3.0	3.0	2.5	0.0	2.0	3.0	13.5	13.5	0.0
37377_human_low	37377	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37377.txt		37377_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37377_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37377_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	3.0	3.0	3.0	18.0	18.0	0.0
37442_human_low	37442	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37442.txt		37442_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37442_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37442_avaliacao_gpt-5.6-sol.md	3.0	2.0	3.0	2.0	3.0	3.0	16.0	16.0	0.0
37489_human_low	37489	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37489.txt		37489_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37489_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37489_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	3.0	4.0	5.0	24.0	24.0	0.0
37602_human_low	37602	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37602.txt		37602_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37602_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37602_avaliacao_gpt-5.6-sol.md	3.0	2.5	4.0	4.0	4.0	4.0	21.5	21.5	0.0
37664_human_low	37664	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37664.txt		37664_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37664_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37664_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	1.5	3.0	4.0	17.5	17.5	0.0
37677_human_low	37677	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37677.txt		37677_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37677_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37677_avaliacao_gpt-5.6-sol.md	3.0	3.5	3.0	0.0	2.0	3.0	14.5	14.5	0.0
37694_human_low	37694	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37694.txt		37694_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37694_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37694_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	3.0	4.0	3.0	19.0	19.0	0.0
37734_human_low	37734	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37734.txt		37734_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37734_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37734_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	3.0	4.0	5.0	21.0	21.0	0.0
37858_human_low	37858	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37858.txt		37858_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37858_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37858_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	2.0	3.0	3.0	17.0	17.0	0.0
37949_human_low	37949	human	human_low	low	False		gpt_ai	gpt-5.6-sol		37949.txt		37949_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37949_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas/37949_avaliacao_gpt-5.6-sol.md	4.0	2.5	4.0	4.0	4.0	4.0	22.5	22.5	0.0
